BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
104114,1812152050.0,lofts at westinghouse,1 westinghouse pz,boston,2136.0,1 westinghouse pz,boston,2136.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
104115,304466000.0,,40-44 harrison ave,boston,2111.0,40  44 harrison av,boston,2111.0,33457.0,,Multifamily Housing,"Personal Services (Health/Beauty, Dry Cleaning, etc) (2850.0),Restaurant (5311.0),Multifamily Housing (25296.0)",67.4,10.0,2253810.7,401449.6,21320.988,542896.0,111369.685,,,,,,,,,,,,,,,,,,,,,,59.2,in compliance,132690.673,2030.0,No,No,No,No,No,No,,
104116,105926001.0,,246 border st,boston,2128.0,246  260 border st,boston,2128.0,49564.0,,Supermarket/Grocery Store,Supermarket/Grocery Store (49564.0),211.2,79.0,10465700,3980300.0,211393.733,1900762.0,389922.317,,,,,,,,,,,,,,,,,,,,,,15.52,in compliance,601316.05,2025.0,No,No,No,No,No,No,,
104117,101359002.0,lombardo vincent j ts,1150 saratoga st,boston,2128.0,1150 saratoga st,boston,2128.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104118,101634000.0,lombardo vincent j ts,944 bennington st,boston,2128.0,935 935r saratoga st,boston,2128.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104119,2101070000.0,long-glen rental llc mass llc,118 glenville ave,boston,2134.0,118 glenville av,boston,2134.0,17425.0,,Multifamily Housing,Multifamily Housing (17425.0),63,82.0,1098167.6,795854.2,42267.817,88603.0,18176.019,,,,,,,,,,,,,,,,,,,,,,50.71,in compliance,60443.836,2030.0,No,No,No,No,No,No,,
104120,2101071000.0,long-glen rental llc mass llc,114 glenville ave,boston,2134.0,114 glenville av,boston,2134.0,15400.0,,Multifamily Housing,Multifamily Housing (15400.0),55.5,,854046.5,691734.2,36738.003,47571.0,9758.715,,,,,,,,,,,,,,,,,,,,,,26.92,in compliance,46496.718,2030.0,No,No,No,No,No,No,,
104121,2101072000.0,long-glen rental llc mass llc,10 long ave,boston,2134.0,10 long av,boston,2134.0,50250.0,,Multifamily Housing,Multifamily Housing (50250.0),54.7,99.0,2748706.8,2540274.5,134913.979,61088.0,12531.592,,,,,,,,,,,,,,,,,,,,,,32.64,in compliance,147445.571,2030.0,No,No,No,No,No,No,,
104122,2101689000.0,longfellow heights condo tr,12 bellvista rd,boston,2134.0,22 a12 bellvista rd,boston,2134.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104125,2101770000.0,longfellow manor condo tr,1476-1480 commonwealth ave,boston,2135.0,1488  1476 commonwealth av,boston,2135.0,55000.0,,Multifamily Housing,Multifamily Housing (55000.0),15.5,100.0,855085.9,233300.0,12390.563,182235.0,37383.688,,,,,,,,,,,,,,,,,,,,,,35.3,in compliance,49774.251,2025.0,No,No,No,No,No,No,,
104127,2004863000.0,longfellow non profit,885 south st,boston,2131.0,885 south st,boston,2131.0,44990.0,,Multifamily Housing,Multifamily Housing (44990.0),67.5,27.0,3038070.6,2121556.3,112675.855,268615.0,55103.681,,,,,,,,,,,,,,,,,,,,,,34.28,in compliance,167779.536,2025.0,No,No,No,No,No,No,,
104128,1000017000.0,,1575 tremont st,boston,2120.0,1575 tremont st,boston,2120.0,166440.0,,Multifamily Housing,Multifamily Housing (166440.0),64,71.0,10648223.4,7807392.0,414650.589,832600.1,170799.585,,,,,,,,,,,,,,,,,,,,,,43.13,in compliance,585450.174,2025.0,No,No,No,No,No,No,,
104132,1001324010.0,,40 fisher av,boston,2120.0,40 fisher av,boston,2120.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
104133,2101822000.0,,153 kelton st,boston,2134.0,3  15 lorraine te,boston,2134.0,37488.0,,Multifamily Housing,Multifamily Housing (37488.0),54.7,95.0,2050903.1,1575400.0,83669.494,139362.0,28588.721,,,,,,,,,,,,,,,,,,,,,,62.77,in compliance,112258.215,2025.0,No,No,No,No,No,No,,
104134,2102526000.0,lothian 15-17 llc,15 lothian rd,boston,2135.0,15  17 lothian rd,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104135,501552000.0,,88 mount vernon st,boston,2108.0,88 mt vernon st,boston,2108.0,13436.0,,Multifamily Housing,Multifamily Housing (13436.0),66.8,,896877.6,,,37720.0,7737.881,,,,,,,,,,768177.0,57006.415,,,,,,,,,,,15.25,in compliance,64744.296,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104136,303063000.0,,100 lovejoy whf,boston,2114.0,100 lovejoy wh,boston,2114.0,253788.0,,Multifamily Housing,"Restaurant (7169.0),Multifamily Housing (245012.0),Fitness Center/Health Club/Gym (1607.0)",46.5,67.0,11797578,5284367.0,280652.731,1908913.0,391594.413,,,,,,,,,,,,,,,,,,,,,,23.99,in compliance,672247.144,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104137,300471002.0,lowell square lp,150 staniford st,boston,2114.0,150 staniford st,boston,2114.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104138,1704233000.0,lower mills realty trust,2235 dorchester ave,boston,2124.0,20  18 richmond st,boston,2124.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104139,901369000.0,lower roxbury apartments lp mass lp,1057-1063 tremont st,boston,2120.0,24  30 cunard st,boston,2120.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104140,306171000.0,,140 shawmut ave,boston,2118.0,136 -140r shawmut av,boston,2118.0,58814.0,10000.0,Multifamily Housing,"Multifamily Housing (58814.0),Parking (10000.0)",56.6,65.0,3326596.3,1468752.0,78005.419,544503.0,111699.345,,,,,,,,,,,,,,,,,,,,,,16.38,in compliance,189704.764,2030.0,No,No,No,No,No,No,,
104141,1102969000.0,lutheran home of jamaica,174 forest hills st,boston,2130.0,174 forest hills st,boston,2130.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104142,1101135000.0,,85 bragdon st,boston,2119.0,85 bragdon st,boston,2119.0,22100.0,0.0,Other - Services,"Parking (37093.0),Other - Services (22100.0)",Not Available,,Not Available,1556873.6,82685.557,176583.2,36224.278,,,,,,,,,,,,,,,,,,,,,,2.64,in compliance,118909.835,2030.0,No,No,No,No,No,No,,
104143,105744000.0,lyman school limited,30 gove st,boston,2128.0,30 gove st,boston,2128.0,41373.0,,Multifamily Housing,Multifamily Housing (41373.0),59.6,81.0,2465433.2,1829361.4,97157.384,186422.0,38242.609,,,,,,,,,,,,,,,,,,,,,,34.34,in compliance,135399.993,2025.0,No,Yes,No,No,No,No,,
104144,401384000.0,m b h associates lps,1120-1130 boylston st,boston,2115.0,8  2 hemenway st,boston,2115.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104145,304639000.0,m-m growth llc mass llc,19-21 milk st,boston,2109.0,19  21 milk st,boston,2109.0,26191.0,,Office,"Office (18063.0),Retail Store (8128.0)",43.8,89.0,1146165.5,425499.9,22598.3,211215.0,43328.645,,,,,,,,,,,,,,,,,,,,,,2161.94,in compliance,65926.945,2030.0,Yes,No,No,No,Yes,Yes,,
104146,2100846000.0,mabb llc,130-140 brighton ave,boston,2134.0,140  130 brighton av,boston,2134.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
104147,902160000.0,madison  haynes  llc,735 shawmut ave,boston,2119.0,725  751 shawmut av,boston,2119.0,138710.0,0.0,Multifamily Housing,"Multifamily Housing (138710.0),Parking (35370.0)",56.6,77.0,7851496.9,5449472.9,289421.506,703993.0,144417.124,,,,,,,,,,,,,,,,,,,,,,44.88,in compliance,433838.63,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104148,1202368000.0,madison bishop s c ts,218 seaver st,boston,2121.0,218 seaver st,boston,2121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104149,1202368000.0,madison bishop s c ts,122 elm hill ave,boston,2121.0,218 seaver st,boston,2121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104150,402270000.0,madison botolph ii,351 massachusetts ave,boston,2115.0,351  367 massachusetts av,boston,2115.0,57750.0,,Multifamily Housing,Multifamily Housing (57750.0),81.8,60.0,4723660.7,3679384.0,195412.084,306060.0,62785.148,,,,,,,,,,,,,,,,,,,,,,53.94,in compliance,258197.232,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104151,802521000.0,madison hibernian arts llc,182-186a dudley st,boston,2119.0,182 186a dudley st,boston,2119.0,29057.0,,Social/Meeting Hall,Social/Meeting Hall (29057.0),38.3,,1113972.2,398800.0,21180.268,209605.0,42998.37,,,,,,,,,,,,,,,,,,,,,,2.25,in compliance,64178.638,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104152,1200023010.0,madison housing dev llc mass llc,205  213 dudley st,boston,2119.0,205  213 dudley st,boston,2119.0,44000.0,,Multifamily Housing,Multifamily Housing (44000.0),43.5,97.0,1911904.3,1283216.0,68151.602,184258.0,37798.686,,,,,,,,,,,,,,,,,,,,,,56.1,in compliance,105950.288,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104153,902230010.0,madison melnea cass llc,40 raynor ci,boston,2119.0,40 raynor ci,boston,2119.0,22256.0,0.0,Multifamily Housing,"Multifamily Housing (22256.0),Parking (3000.0)",45.4,,1011277.6,625271.2,33208.153,113132.0,23207.898,,,,,,,,,,,,,,,,,,,,,,32.1,in compliance,56416.051,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104154,1600250000.0,,705-715 william t morrissey blvd,boston,2122.0,711 wm t morrissey bl,boston,2122.0,21293.0,0.0,Convenience Store without Gas Station,"Convenience Store without Gas Station (21293.0),Parking (45325.0)",83.8,100.0,1785172.1,349003.2,18535.56,420917.0,86346.913,,,,,,,,,,,,,,,,,,,,,,9.38,in compliance,104882.473,2030.0,No,No,No,No,No,No,,
104155,902100010.0,madison tropical market llc (lessee),450 melnea cass bl,boston,2119.0,450 melnea cass bl,boston,2119.0,41500.0,0.0,Supermarket/Grocery Store,"Supermarket/Grocery Store (41500.0),Parking (43200.0)",179.8,79.0,7463554.2,2696700.1,143221.742,1397085.0,286598.017,,,,,,,,,,,,,,,,,,,,,,12.41,in compliance,429819.759,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104156,902478000.0,madison washington ii llc,2201-2209 washington st,boston,2119.0,2201  2209 washington st,boston,2119.0,40107.0,,Office,Office (40107.0),91.7,25.0,3676611.1,903723.1,47996.734,812687.0,166714.611,,,,,,,,,,,,,,,,,,,,,,7.53,in compliance,214711.345,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104157,902126010.0,,2093  2115 washington st,boston,2119.0,2093  2115 washington st,boston,2119.0,45200.0,,Multifamily Housing,Multifamily Housing (45200.0),46.6,54.0,2106527.5,1042700.0,55377.797,311790.0,63960.601,,,,,,,,,,,,,,,,,,,,,,32.01,in compliance,119338.398,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104158,800943000.0,magazine street b llc,100 magazine st,boston,2119.0,100 magazine st,boston,2119.0,34978.0,,Office,"Office (31330.0),Manufacturing/Industrial Plant (3648.0)",22.3,92.0,779587.9,196408.9,10431.277,170920.0,35062.529,,,,,,,,,,,,,,,,,,,,,,1.05,in compliance,45493.806,2025.0,No,Yes,No,No,No,No,,
104159,800943000.0,magazine street b llc,132-140 kemble st,boston,2119.0,100 magazine st,boston,2119.0,27455.0,,Non-Refrigerated Warehouse,"Office (13727.0),Non-Refrigerated Warehouse (13728.0)",8.5,,233169.4,216087.1,11476.386,5006.5,1027.033,,,,,,,,,,,,,,,,,,,,,,0.92,in compliance,12503.419,2025.0,No,Yes,No,No,No,No,,
104160,800943000.0,magazine street b llc,100 kemble st,boston,2119.0,100 magazine st,boston,2119.0,2746.0,,Office,Office (2746.0),27.7,93.0,76009.7,45135.9,2397.168,9048.6,1856.23,,,,,,,,,,,,,,,,,,,,,,3.57,in compliance,4253.398,2025.0,No,Yes,No,No,No,No,,
104161,1809791000.0,maguire philip,4-8 wolcott st,boston,2136.0,8  4 wolcott st,boston,2136.0,20650.0,,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services (Vehicle, Shoe, Locksmith, etc.) (20650.0)",22.2,,457805.3,,,55042.6,11291.439,,,,,,,,,,,,,,270000.0,20344.5,,,,,,,1.97,in compliance,31635.939,2030.0,No,No,No,No,No,No,,
104164,801750000.0,majon realty corporation,30 northampton st,boston,2119.0,30 northampton st,boston,2119.0,60460.0,,Refrigerated Warehouse,"Urgent Care/Clinic/Other Outpatient (14400.0),Manufacturing/Industrial Plant (19430.0),Refrigerated Warehouse (26630.0)",94.3,,5704054.6,1763299.8,93648.852,1154969.0,236930.341,,,,,,,,,,,,,,,,,,,,,,3.42,in compliance,330579.193,2025.0,Yes,No,No,No,Yes,Yes,,
104165,800933001.0,maloney brian a trst,65 gerard st,boston,2119.0,52  42 farnham st,boston,2119.0,16861.0,,Vehicle Repair Services,Vehicle Repair Services (16861.0),89.9,,1515616.6,1154900.0,61336.739,105720.0,21687.401,,,,,,,,,,,,,,,,,,,,,,,in compliance,83024.14,2030.0,No,No,No,No,No,No,,
104166,800933001.0,maloney brian a trst,65r gerard st,boston,2119.0,52  42 farnham st,boston,2119.0,6000.0,,Vehicle Repair Services,Vehicle Repair Services (6000.0),12.9,,77276.6,800.0,42.488,22414.0,4598.008,,,,,,,,,,,,,,,,,,,,,,,in compliance,4640.496,2030.0,No,No,No,No,No,No,,
104167,2100555000.0,,40 malvern st,boston,2134.0,ashford st,boston,2134.0,39180.0,0.0,Multifamily Housing,"Multifamily Housing (39180.0),Parking (13000.0)",71,83.0,2780396.1,1933039.5,102663.728,248346.0,50945.698,,,,,,,,,,,,,,,,,,,,,,61.87,in compliance,153609.426,2025.0,No,No,No,No,No,No,,
104172,901855000.0,,53-57 windsor st,boston,2120.0,11 greenwich st,boston,2120.0,9579.0,,Multifamily Housing,Multifamily Housing (9579.0),26.1,,250427.6,,,73396.1,15056.476,,,,,,,,,,,,,,,,,,,,,,57.53,in compliance,15056.476,2025.0,No,No,No,No,No,No,,
104174,1902115000.0,mansion house,332 jamaicaway,boston,2130.0,332 jamaicaway st,boston,2130.0,20000.0,,Multifamily Housing,Multifamily Housing (20000.0),103.1,33.0,2061663,1683253.4,89397.588,110905.5,22751.154,,,,,,,,,,,,,,,,,,,,,,30.67,in compliance,112148.742,2030.0,No,No,No,No,No,No,,
104175,1202491000.0,maple commons apartments,15-19 maple st,boston,2121.0,15  19 maple st,boston,2121.0,27344.0,,Multifamily Housing,Multifamily Housing (27344.0),61.9,75.0,1692056.4,1268313.3,67360.119,124192.0,25476.747,,,,,,,,,,,,,,,,,,,,,,60.2,in compliance,92836.866,2030.0,No,No,No,No,No,No,,
104176,1101233100.0,marbury terrace inc,18 marbury te,boston,2130.0,18 marbury te,boston,2130.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,,
104178,306030100.0,,69-81 e berkeley st,boston,2118.0,69  77 e berkeley st,boston,2118.0,38124.0,,Multifamily Housing,Multifamily Housing (38124.0),141.9,1.0,5409322.2,4993999.9,265231.335,121724.0,24970.461,,,,,,,,,,,,,,,,,,,,,,2.23,pending revisions,290201.796,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104182,2002294000.0,,26-30 bellevue st,boston,2132.0,26  30 bellevue st,boston,2132.0,36210.0,,Multifamily Housing,Multifamily Housing (36210.0),69.9,55.0,2532293.1,39000.0,2071.29,61588.0,12634.162,,,,,,,,,,2283154.8,169432.918,,,,,,,,,,,21.09,in compliance,184138.37,2030.0,No,No,No,No,No,No,,
104183,2100895000.0,,125-145 harvard ave,boston,2134.0,125  145 harvard av,boston,2134.0,21600.0,,Restaurant,"Restaurant (15120.0),Office (2160.0),Medical Office (2160.0),Retail Store (2160.0)",293,,6329223.3,3236600.2,171895.837,906396.0,185938.075,,,,,,,,,,,,,,,,,,,,,,50.12,in compliance,357833.912,2030.0,No,No,No,No,No,No,,
104184,2101287000.0,,116 warren st,boston,2135.0,116 warren st,boston,2135.0,20190.0,,Multifamily Housing,Multifamily Housing (20190.0),60.3,90.0,1217930.6,54500.0,2894.495,40178.0,8242.115,,,,,,,,,,1026343.3,76164.936,,,,,,,,,,,29.27,in compliance,87301.546,2030.0,No,No,No,No,No,No,,
104185,903557000.0,marcus garvey associates lps,24-44 john eliot sq,boston,2119.0,norfolk st,boston,2119.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
104186,504237000.0,maria & harry llc,20 peterborough st,boston,2215.0,16  20 peterborough st,boston,2215.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104187,303543000.0,,300-322 commercial st,boston,2109.0,300 commercial st,boston,2109.0,186285.0,,Multifamily Housing,Multifamily Housing (186285.0),30.9,82.0,5760951.3,1425548.4,75710.876,1270634.0,260657.859,,,,,,,,,,,,,,,,,,,,,,11.4,in compliance,336368.735,2025.0,Yes,No,No,No,Yes,Yes,,
104188,2202200000.0,market court condo tr,238-242 market st,boston,2135.0,1  7 cypress rd,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
104189,2202200000.0,market court condo tr,4 cypress rd,boston,2135.0,1  7 cypress rd,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
104190,304540000.0,markley one summer street llc,1 summer st,boston,2111.0,1 summer st,boston,2111.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104191,1203436000.0,marksdale gardens coop corp,12-26 crestwood park,boston,2121.0,2  102 crestwood pk,boston,2121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104204,502853000.0,marlborough kevin llc mass llc,6 marlborough st,boston,2116.0,6 marlborough st,boston,2116.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104205,700260000.0,marr daniel * son co,8 damrell st,boston,2127.0,8 damrell st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104206,2101583000.0,martin walter f ii,1140-1142 commonwealth ave,boston,2134.0,1140 commonwealth av,boston,2134.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104207,304838000.0,,70-80 mason st,boston,2111.0,19 avery st,boston,2111.0,134915.0,,Multifamily Housing,"Multifamily Housing (121629.0),College/University (13286.0)",66.9,70.0,9030730.3,6889888.0,365921.952,627445.0,128714.067,,,,,,,,,,,,,,,,,,,,,,40.46,in compliance,494636.019,2025.0,No,No,No,No,No,No,,
104208,304889000.0,masonic education & charity,183-186 tremont st,boston,2116.0,51  53 boylston st,boston,2116.0,101000.0,,Social/Meeting Hall,Social/Meeting Hall (101000.0),46.8,,4727379.5,117600.0,6245.736,331320.0,67966.985,,,,,,3479315.8,231026.569,,,,,,,,,,,,,,,6.62,in compliance,305239.29,2025.0,No,No,No,No,No,No,,
104209,600164000.0,mass bay credit union,139-147 w fourth st,boston,2127.0,139  147 w fourth st,boston,2127.0,21888.0,,Financial Office,Financial Office (21888.0),117.8,51.0,2578829.2,1583090.7,84077.947,291834.3,59866.888,,,,,,,,,,,,,,,,,,,,,,4.99,in compliance,143944.835,2030.0,No,No,No,No,No,No,,
104210,100412000.0,mass bay transp auth,435 bennington st,boston,2128.0,435 bennington st,boston,2128.0,20881.0,,Other,Other (20881.0),38.8,,809925.2,5815.0,308.835,235671.2,48345.59,,,,,,,,,,,,,,,,,,,,,,,in compliance,48654.425,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104211,201868000.0,mass bay transp auth,20-36 arlington ave,boston,2129.0,20 arlington av,boston,2129.0,307115.0,,Other,Other (307115.0),Not Available,,Not Available,37803124.9,2007723.963,2600691.0,533505.752,,,,,,,,,,,,,,,,,,161587513.4,11991409.369,,,,in compliance,14532639.084,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104213,301570000.0,mass bay transp auth,89-119 canal st,boston,2114.0,89  183 canal st,boston,2114.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104214,1102644000.0,mass bay transp auth,3550 washington st,boston,2130.0,3600  3592 washington st,boston,2130.0,62604.0,,Other,Other (62604.0),257,,16089991.2,9986960.0,530407.446,1788696.0,366933.097,,,,,,,,,,,,,,,,,,,,,,,in compliance,897340.543,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104216,1500563000.0,mass bay transp auth,dorchester av,boston,2122.0,dorchester av,boston,2122.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104217,1809793100.0,mass bay transp auth,41 wolcott ct,boston,2136.0,hyde park av,boston,2136.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104218,801026000.0,mass bay transportation auth,240 southampton st,boston,2118.0,240 southampton st,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
104220,700075000.0,mass bay transpt auth,561 dorchester ave,boston,2127.0,dorchester av,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
104221,306509000.0,mass bay transptn author,439 albany st,boston,2118.0,439 albany st,boston,2118.0,56012.0,,Other,Other (56012.0),655.8,,36729968.4,2614767.0,138870.275,402837.1,82638.003,,,,,,,,,,,,,,,,,,32740721.3,2429688.928,,,,in compliance,2651197.206,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
104222,203510155.0,mass biomedical research  corporation,75 thirteenth st,boston,2129.0,75 thirteenth st,boston,2129.0,51880.0,,Laboratory,Laboratory (51880.0),309.3,,16047218.8,8760116.7,465249.798,2135727.0,438123.037,,,,,,,,,,,,,,,,,,,,,,20.25,in compliance,903372.835,2025.0,No,No,Yes,Yes,No,No,,
104223,1000150000.0,mass college of pharmacy,662-670 huntington ave,boston,2120.0,662 huntington av,boston,2120.0,53599.0,,College/University,College/University (53599.0),154.5,,8281290,5248783.0,278762.865,888777.0,182323.714,,,,,,,,,,,,,,,,,,,,,,4.29,in compliance,461086.579,2025.0,No,No,No,No,No,No,,
104224,1000037000.0,mass college of pharmacy &,660 huntington ave,boston,2120.0,660 huntington av,boston,2120.0,21700.0,,Multifamily Housing,Multifamily Housing (21700.0),97.3,81.0,2111400,1970060.6,104629.918,41424.2,8497.76,,,,,,,,,,,,,,,,,,,,,,30.71,in compliance,113127.678,2025.0,No,No,No,No,No,No,,
104225,304789000.0,,30-42 temple pl,boston,2111.0,10 winter pl,boston,2111.0,35180.0,,Adult Education,Adult Education (35180.0),49.9,,1753935.3,943948.6,50133.11,237393.5,48698.903,,,,,,,,,,,,,,,,,,,,,,2.49,in compliance,98832.013,2025.0,No,No,No,No,No,No,,
104227,500812001.0,mass convention center auth,1a charles st,boston,2116.0,charles st,boston,2116.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
104228,602774010.0,mass convention center auth,350 d st,boston,2210.0,d st,boston,2210.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
104231,602798010.0,mass convention center auth,413-415 summer st,boston,2210.0,summer st,boston,2210.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
104232,602805010.0,,425 summer st,boston,2210.0,415 summer st,boston,2210.0,986157.0,,Hotel,Hotel (986157.0),78.9,73.0,77848789.7,41259292.4,2191281.019,10723770.0,2199874.178,,,,,,,,,,,,,,,,,,,,,,23.81,in compliance,4391155.197,2025.0,No,No,No,No,No,No,,
104234,300441001.0,mass eye & ear infirmary,317  325 cambridge st,boston,2114.0,317  325 cambridge st,boston,2114.0,45927.0,,Medical Office,Medical Office (45927.0),98.1,10.0,4504124.4,,,1320083.0,270801.827,,,,,,,,,,,,,,,,,,,,,,19.42,in compliance,270801.827,2025.0,No,No,Yes,Yes,No,No,,
104235,300381001.0,mass gen eye * ear inf,243 charles st,boston,2114.0,243  245 charles st,boston,2114.0,437875.0,,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical) (437875.0),262.1,8.0,114782022.9,1047376.3,55626.155,14064810.0,2885255.123,,,,,,65745501.4,3392467.872,,,,,,,,,,,,,,,35.05,in compliance,6333349.15,2025.0,No,No,Yes,Yes,No,No,,
